review_id,hotel_id,google_place_id,hotel_name,review_text,review_rating,review_date,review_source,positive_probability,negative_probability,sentiment_label
9bdba168-f0ed-4a82-ba22-c6133e1d3e41,ChIJ8eP7GADhDDkRFW6C7rXhNB0,ChIJ8eP7GADhDDkRFW6C7rXhNB0,Eden Farms,"One of the worst properties we have ever stayed at. A complete waste of money and peace of mind. There was no electricity for nearly 6 hours, no hot water, and the snacks were absurdly overpriced — ₹50 for a single cup of tea and ₹30 for a basic water bottle! On top of that, there was zero coordination with customers and we were illegally charged an extra ₹700 without any proper explanation. We had booked 3 Superior Rooms (double occupancy each) and 1 Family Room (4 occupancy), but instead we were randomly given 4 Superior Rooms, completely changing our booking without consent. To make matters worse, the owner Ms. Fatima actually asked us to shift rooms midway just so she could accommodate new customers. This is completely unprofessional and unacceptable. Hygiene was a serious issue. • No fresh bed sheets • No proper blankets • Bedsheets and mattresses were sticky and dirty • Towels were smelly and unhygienic The rooms may look decent in pictures, but don’t be fooled — the reality is far from what’s advertised. Location is another nightmare. Ola and Uber cancel trips repeatedly due to pathetic village roads, and the area feels unsafe, especially for girls and women. Overall experience: Pathetic management, poor hygiene, false promises, and zero customer respect. Highly, highly NOT recommended. Avoid at all costs.",1.0,2026-02-05 13:34:27,Google Places API,0.00023828055418562144,0.9997617602348328,NEGATIVE
bee5a321-11bf-45f1-a682-9988d3e174ed,ChIJ8eP7GADhDDkRFW6C7rXhNB0,ChIJ8eP7GADhDDkRFW6C7rXhNB0,Eden Farms,"Our stay at the resort was truly a memorable and refreshing experience from start to finish. From the warm welcome at check-in to the smooth checkout process, everything was handled with utmost professionalism. The ambiance of the resort instantly made us feel relaxed and at peace. The rooms were exceptionally clean, spacious, and beautifully designed with great attention to detail. The housekeeping team ensured that every corner was perfectly maintained throughout our stay. The scenic surroundings and serene atmosphere added a magical charm to our vacation. The food served at the restaurant was absolutely delicious, with a wide variety of options to choose from. Every meal felt thoughtfully prepared and presented with care. The staff members were courteous, attentive, and always ready to assist with a smile. Their hospitality truly made us feel valued and special as guests. The amenities provided were top-notch and well-maintained. We particularly enjoyed the leisure facilities, which added so much fun and relaxation to our trip. The resort perfectly balances luxury and comfort. It is an ideal destination for both families and couples seeking a peaceful getaway. The attention to guest satisfaction was evident in every interaction. We felt safe, comfortable, and completely stress-free during our stay. The overall experience exceeded our expectations in every way. It was not just a stay, but a beautiful experience we will cherish for a long time. We highly appreciate the dedication and effort of the entire team. We look forward to visiting again and would wholeheartedly recommend this wonderful resort to everyone.",5.0,2026-02-15 10:05:37,Google Places API,0.9998778104782104,0.00012213870650157332,POSITIVE
7ed665e3-78ba-4c47-b361-d0e02c9c5065,ChIJ8eP7GADhDDkRFW6C7rXhNB0,ChIJ8eP7GADhDDkRFW6C7rXhNB0,Eden Farms,"I recently stayed at Eden Group Hotels in Faridabad, and it was a really pleasant experience. The hospitality here truly stands out — the staff are warm, courteous, and always ready to help. From check-in to room service, everything was handled smoothly and with genuine care. The rooms were clean, comfortable, and well-maintained, with all the essentials you’d expect . What impressed me most was the overall atmosphere of warmth and professionalism — it really makes you feel at home. After such a positive experience in Faridabad, I’m definitely looking forward to visiting other Eden Group properties, especially in Manali and other locations. If the same level of hospitality carries through, I’m sure those stays will be just as memorable.",5.0,2025-11-02 15:37:57,Google Places API,0.9998531341552734,0.00014686085341963917,POSITIVE
b9e049b0-bb31-4018-a4c4-ea4b8d948b05,ChIJ8eP7GADhDDkRFW6C7rXhNB0,ChIJ8eP7GADhDDkRFW6C7rXhNB0,Eden Farms,"I came to stay with my family, the farmhouse is well maintained and clean. Everyone had a great time, the owners ensured personalized service and paid attention to detail. The rooms are spacious and relaxing and the swimming pool is cleaner than most farmhouses we have been to. Will recommend the property to anyone travelling with their family or friends for a weekend getaway or small family function (And Dharmendra is so good)",5.0,2025-09-13 15:32:30,Google Places API,0.9998165965080261,0.00018338439986109734,POSITIVE
4c44dd96-5350-453e-841b-c024fc19008e,ChIJ8eP7GADhDDkRFW6C7rXhNB0,ChIJ8eP7GADhDDkRFW6C7rXhNB0,Eden Farms,"I hosted my birthday party and am more than satisfied with the offerings this place had. The property is easily accessible is at a safe surrounding and can be located via google maps and serviceable by Zomato and Swiggy Spacious rooms, clean pool, air hockey table, huge lawn, slides for kids, a helpful caretaker who helps in everything including re heating your food, RO facility, parking, TV, huge restraunt, power back and all of these at a very nominal fees. Its surrounded by greenery all around and can be your weekend homestay.",5.0,2025-10-07 12:01:08,Google Places API,0.9976977705955505,0.0023022624664008617,POSITIVE
c8825d23-3794-4594-8215-f3858983d2d3,ChIJHd3Y2QjnDDkRX2J6RMZlSZ8,ChIJHd3Y2QjnDDkRX2J6RMZlSZ8,Hotel O Silver Coin Residency,One of the worst experience with oyo flagship82749. I hv paid in advance full payment for my booking. I reached there late night. I called so many times nobody came at main gate. Gate was locked from inside. Also call them at given mobile number around 25 to 30 times but 👎. I must request to oyo and other websites to discontinue there agreements with this hotel. If hotel and other websites need full details then must reply for my worst experience with oyo flagship82749 hotel.,1.0,2022-10-20 18:08:29,Google Places API,0.0004072641604579985,0.9995927214622498,NEGATIVE
a85a32e6-7b1b-4140-936f-a33068457455,ChIJHd3Y2QjnDDkRX2J6RMZlSZ8,ChIJHd3Y2QjnDDkRX2J6RMZlSZ8,Hotel O Silver Coin Residency,"Very Bad service, no call pick up, bathroom damaged, no water, I have stay 1 night with family, Water tank empty all night and water supply 11 AM, I have used community complex toilet.",1.0,2023-11-24 05:20:14,Google Places API,0.0011046248255297542,0.9988952875137329,NEGATIVE
67eeb242-7836-4825-b858-591361299f95,ChIJHd3Y2QjnDDkRX2J6RMZlSZ8,ChIJHd3Y2QjnDDkRX2J6RMZlSZ8,Hotel O Silver Coin Residency,Very good 😊😊,5.0,2022-10-12 07:46:57,Google Places API,0.999870777130127,0.00012923526810482144,POSITIVE
6150699c-d58e-4d44-a152-e114a2c4cace,ChIJIbuMAirnDDkR1HtuJqkJsPY,ChIJIbuMAirnDDkR1HtuJqkJsPY,Hotel O By Oyo The Moon Residency,Room is spacious and hygienic. staff behaviour is helpful and polite,5.0,2025-10-25 04:01:53,Google Places API,0.999433696269989,0.0005663229967467487,POSITIVE
7d0aa23e-e6e9-4bca-a8c3-4a4ebe36ca8f,ChIJIbuMAirnDDkR1HtuJqkJsPY,ChIJIbuMAirnDDkR1HtuJqkJsPY,Hotel O By Oyo The Moon Residency,Rooms are spacious and clean. Staff behaviour is helpful and polite,5.0,2025-10-25 03:58:36,Google Places API,0.9997337460517883,0.0002662345941644162,POSITIVE
8b7a7484-6a1d-41d1-a19d-10ee2848115d,ChIJIbuMAirnDDkR1HtuJqkJsPY,ChIJIbuMAirnDDkR1HtuJqkJsPY,Hotel O By Oyo The Moon Residency,"One of the worst hotel experience ever.The rooms on the second floor had cracks in the ceiling, washrooms are very shabby and water overflowed into the bedroom, each time someone took a shower. My family stayed there for 3 nights and the rooms were never cleaned, only service provided on Day 1 was dusty molded towels & bottled water.The management seems least bothered about service or feedback. They tend to tactfully show the rooms on the first floor as sample which are in better condition than the ones above.Never again...",1.0,2023-05-22 16:22:36,Google Places API,0.0002860661770682782,0.9997139573097229,NEGATIVE
243d3cea-178b-40db-9249-558c240fc480,ChIJIbuMAirnDDkR1HtuJqkJsPY,ChIJIbuMAirnDDkR1HtuJqkJsPY,Hotel O By Oyo The Moon Residency,"Worst quality of service, no hygiene, washrooms are too small, bedsheets were torn and zero maintenance and also there was a huge amount of garbage under the beds and staff was very impolite.",1.0,2025-03-24 12:12:56,Google Places API,0.00025591562734916806,0.9997441172599792,NEGATIVE
749703c2-50ca-4557-a354-0ef41f984cc7,ChIJIbuMAirnDDkR1HtuJqkJsPY,ChIJIbuMAirnDDkR1HtuJqkJsPY,Hotel O By Oyo The Moon Residency,"Beautiful rooms. Mini fridge available in rooms. Spacious rooms. Staff was polite. Pleasant stay during my OYO booking. Just try to improve food services. Waited around 1 hour for just a cup of tea. Also there were not any paid channels available on dish TV. So no use of TV. Try to understand if someone is booking a room worth 2k bucks, they expect to atleast have proper television facility to be available.",3.0,2019-07-02 02:56:49,Google Places API,0.011193636804819107,0.9888063669204712,NEGATIVE
5a0e2eb4-bb1c-4ec6-b891-1b4131550c09,ChIJz5G7EdPgDDkR3nBZAmkk6QM,ChIJz5G7EdPgDDkR3nBZAmkk6QM,Design Galleries,Decent place at great location. Common washrooms could be cleaner and better maintained,4.0,2025-12-29 08:40:08,Google Places API,0.9974285960197449,0.0025713718496263027,POSITIVE
551904e5-474d-4995-8113-ef85214e9304,ChIJz5G7EdPgDDkR3nBZAmkk6QM,ChIJz5G7EdPgDDkR3nBZAmkk6QM,Design Galleries,Nice place you can spend memorable times here,5.0,2026-01-21 12:23:58,Google Places API,0.999882698059082,0.00011732609709724784,POSITIVE
76b8dccb-6755-4126-a87d-3c1fdc83859b,ChIJz5G7EdPgDDkR3nBZAmkk6QM,ChIJz5G7EdPgDDkR3nBZAmkk6QM,Design Galleries,"An event venue rather than a hotel. Rooms are very basic although everything works and there is plenty of hot water. The staff were very friendly and happy to sort out issues, arrange taxis and look after anything. Not a place to holiday but great for attending weddings!",3.0,2024-03-01 10:11:05,Google Places API,0.9996658563613892,0.0003341559204272926,POSITIVE
ae3a0923-a8cc-45f3-b8f9-7069e7d384b8,ChIJz5G7EdPgDDkR3nBZAmkk6QM,ChIJz5G7EdPgDDkR3nBZAmkk6QM,Design Galleries,"Loved it.So beautiful nature ,so near Delhi.",5.0,2025-09-22 06:10:39,Google Places API,0.9998800754547119,0.00011986779281869531,POSITIVE
de39ee32-43b1-41b3-926c-d8f646498195,ChIJz5G7EdPgDDkR3nBZAmkk6QM,ChIJz5G7EdPgDDkR3nBZAmkk6QM,Design Galleries,I stayed here for for a family function. The area include lot of room up to going 15 in number. Spacious room. Well decorated place. The reception cater to need very well. Easily accessible area. Design galleries is surrounded by many banquet halls so if one is deciding to get married one can easily opt for this place. Guest can be easily accommodated. It's not a wheelchair accessible area but parking can be done on the wide roads. The kitchen provide for a tasty food.,5.0,2019-11-15 06:23:39,Google Places API,0.9993632435798645,0.0006367838359437883,POSITIVE
952a8bf2-79cb-4820-8e30-324b12ea7b96,ChIJeQIQJdXgDDkRfhn0uyMOrxQ,ChIJeQIQJdXgDDkRfhn0uyMOrxQ,Panoramic - The Atrium,They will make you wait to even take your order let alone serve it. Extremely poor service. Food is passable.,2.0,2025-07-31 15:17:13,Google Places API,0.0005758362240158021,0.9994242191314697,NEGATIVE
4614553c-96ec-49eb-818b-6e54d4d73dd3,ChIJeQIQJdXgDDkRfhn0uyMOrxQ,ChIJeQIQJdXgDDkRfhn0uyMOrxQ,Panoramic - The Atrium,"This hotel is like a lucrative food platter without salt...!!! Rooms are spacious. Toiletries are fine. Food tastes good. Worst part of this hotel is management. Departments are working like separate islands. Staffs need lot of training. At the time of check-in, I was allotted a basement room which was colder. At first attempt to change the room, it was said that , I can be allotted this specific room only. Later, when I visited the reception personally, I was given a better room on 5th floor, which was good. I ordered food and at the time of serving the same, waiter asks for payment. On requesting for a payment at the time of check out, I was told, it's not possible and I have to pay at that moment only, as there are instances when people have left without paying. It took me 15 mins on intercom, to convince the guy that I am not a potential fraud and I shall pay all dues at the time of checkout. At the time of checkout, I have given a non-chip credit card for payment. Receptionist kept trying to punch the card , the way it's done for chip card. I had to ask her to swap it instead to get a valid receipt...!!! Only silver lining is the Breakfast buffet which was good. But there also, the attendant didn't know, if omelette can be provided since it was not the buffet table. He later served it though. This is a very good property. A little attention from management can it a far better destination.",3.0,2019-01-18 08:30:45,Google Places API,0.41196638345718384,0.5880336165428162,NEGATIVE
bb162cc0-bbdd-4b6f-9b9a-c37c42bd13bf,ChIJeQIQJdXgDDkRfhn0uyMOrxQ,ChIJeQIQJdXgDDkRfhn0uyMOrxQ,Panoramic - The Atrium,"Worst behavior of hotel employees made us disgusting as an Indian oil employee faced such bitter experience then what will happen for common people. We were checked in on 20th June 19 , our check out date was on 26 but one day earlier on 25th they allotted that rooms for some other group. We were in training at India oil R&D from morning to evening when we returned to the hotel asking for room keys with a team of 18 members they said ""aap logon ka check out ho gaya"" your things were taken from your rooms for all of you check out is done. Our valuable things were kept in a store room including laptop. Then finally after a long fight they allotted a worst sharing room for a night. Then in billing also they have done so much error but everything was positive to their side like extra tax , extra day payment , food etc., One of the worst and unpleasant day that was better don't think about stay at The Atrium.",1.0,2019-01-26 06:23:30,Google Places API,0.008383837528526783,0.9916161894798279,NEGATIVE
a3c43184-b3fc-485e-b3f1-02e9e8cfe65c,ChIJeQIQJdXgDDkRfhn0uyMOrxQ,ChIJeQIQJdXgDDkRfhn0uyMOrxQ,Panoramic - The Atrium,It's now called the Sarovar Portico. The flowers in the pots bring cheer. The staff is welcoming and friendly and helpful. The front desk is well managed. The restaurant has that welcoming smell,5.0,2020-03-12 07:08:45,Google Places API,0.9998447895050049,0.00015519843145739287,POSITIVE
3e20fbae-a50a-4fb5-b69b-e7cb5246c78d,ChIJeQIQJdXgDDkRfhn0uyMOrxQ,ChIJeQIQJdXgDDkRfhn0uyMOrxQ,Panoramic - The Atrium,"Although the property was recently renovated, I couldn't notice any neither in cosmetic changes nor the change in the service they provide..... Food isn't good at all..... Service is very slow..... You'd never realise you're entering a luxury hotel..... No valet parking .....dim lighting at the entrance.....what not",2.0,2018-05-15 04:05:51,Google Places API,0.0011492397170513868,0.9988507032394409,NEGATIVE
c61c2e9b-a435-487a-b624-eb2fdd00bcac,ChIJ7UcKMUjhDDkRL-mPFW5-q7g,ChIJ7UcKMUjhDDkRL-mPFW5-q7g,Bloom Haven By Madaan’S,"Extremely Disappointing – Misleading Photos and Unsafe Location I had a terrible experience at this property and would strongly advise others to avoid it. The reality of this place is completely different from what is advertised online. - Misleading Photos: The pictures posted online are incredibly old or edited. The actual rooms are poorly maintained and look nothing like the listing. - Bad Location & Unsafe: The approach road to the hotel is in horrible condition, and the surrounding area does not feel secure at all, especially at night. - Zero Amenities: There is no restaurant on the premises, which makes staying here very inconvenient. - Overpriced & Shady Billing: The stay was heavily overcharged for the lack of basic facilities. To make matters worse, the management refused to provide a proper GST bill upon checkout, which is highly unprofessional and suspicious. Save your money and book somewhere else. Absolutely not worth the price.",1.0,2026-03-01 03:25:14,Google Places API,0.00021036952966824174,0.9997896552085876,NEGATIVE
34bb2cbe-278c-460f-bdd6-94cda4bd1078,ChIJ7UcKMUjhDDkRL-mPFW5-q7g,ChIJ7UcKMUjhDDkRL-mPFW5-q7g,Bloom Haven By Madaan’S,It's in very good place but it is in interior of the city. Village like rough and muddy narrow roads. Even Google couldn't help.,4.0,2026-02-19 15:12:21,Google Places API,0.9240424633026123,0.07595758885145187,POSITIVE
83598fcb-a75d-42d3-9656-7b401e1c7180,ChIJ7UcKMUjhDDkRL-mPFW5-q7g,ChIJ7UcKMUjhDDkRL-mPFW5-q7g,Bloom Haven By Madaan’S,"Bloom Haven is the perfect place to get away on weekends The rooms were spacious and clean, the staff was very helpful, and the entire place had such an amazing vibe. The pool and lawns were my favorite spots to hangout in the property. had an amazing time. Highly recommend!",5.0,2025-05-21 04:34:36,Google Places API,0.9998788833618164,0.00012112919648643583,POSITIVE
c916233b-9cce-4968-a7f1-52c6993c75bc,ChIJ7UcKMUjhDDkRL-mPFW5-q7g,ChIJ7UcKMUjhDDkRL-mPFW5-q7g,Bloom Haven By Madaan’S,Rooms are clean staff very Humble and property are so Beautiful,5.0,2025-12-07 11:24:21,Google Places API,0.9998639822006226,0.00013599950761999935,POSITIVE
579b58c2-d8f7-46e7-ae91-e8f54718211e,ChIJ7UcKMUjhDDkRL-mPFW5-q7g,ChIJ7UcKMUjhDDkRL-mPFW5-q7g,Bloom Haven By Madaan’S,"Too far inside and the road leading to the location is deserted, patchy and full of potholes",3.0,2025-05-02 13:24:52,Google Places API,0.00026518580853007734,0.9997348189353943,NEGATIVE
3105a32a-94d8-45e2-ac40-10bce9122a48,ChIJ6RTDdCTnDDkRZaKJnxryIMs,ChIJ6RTDdCTnDDkRZaKJnxryIMs,The Mansion Killa 25,Awesome place for faridabad peeps. Amazing view and food! Owners are super friendly,5.0,2022-01-16 16:07:22,Google Places API,0.9998725652694702,0.00012741427053697407,POSITIVE
77d7e2df-83c1-445b-9cc0-95e6e0f15323,ChIJ6RTDdCTnDDkRZaKJnxryIMs,ChIJ6RTDdCTnDDkRZaKJnxryIMs,The Mansion Killa 25,Great place to chill,5.0,2023-09-03 10:34:49,Google Places API,0.9997894167900085,0.00021058387937955558,POSITIVE
efd37ec0-626b-4d31-bf26-55cdab00b537,ChIJ6RTDdCTnDDkRZaKJnxryIMs,ChIJ6RTDdCTnDDkRZaKJnxryIMs,The Mansion Killa 25,Good Place to be in,4.0,2026-04-21 16:13:43,Google Places API,0.999871015548706,0.00012893849634565413,POSITIVE
06f30dab-ed96-4fa4-88a9-1e2f96557c18,ChIJ6RTDdCTnDDkRZaKJnxryIMs,ChIJ6RTDdCTnDDkRZaKJnxryIMs,The Mansion Killa 25,We went there for a Bihu function organised by Assam Association Faridabad. Nice place to hold small functions.,4.0,2026-04-21 10:14:51,Google Places API,0.9987576007843018,0.00124240608420223,POSITIVE
3a700a8c-2276-4b55-8b47-4e8c32b16c87,ChIJ6RTDdCTnDDkRZaKJnxryIMs,ChIJ6RTDdCTnDDkRZaKJnxryIMs,The Mansion Killa 25,The women are not safe here please don't go. The swimming coach is 32 years old and he goes after women who are 17-18 years old,1.0,2026-03-13 20:27:21,Google Places API,0.05753261595964432,0.9424673914909363,NEGATIVE
276c0bfe-b9a2-47dd-848d-365b044e159e,ChIJ8XJNQSHnDDkR60BZUyvH0_8,ChIJ8XJNQSHnDDkR60BZUyvH0_8,Vibe By The Lalit Traveller,"One of the worst stays I’ve ever had! The front desk staff is completely unresponsive they act like they’re doing you a favour by even talking. The service is beyond lazy, no sense of hospitality at all. I had to wait forever just to get basic information or help with my room. The food was equally disappointing tasteless, cold, and totally not worth the price. To make things even worse, they have timings for shower water! Can you imagine? You literally have to wait for hot water like it’s some privilege. For a property under The Lalit name, this was an absolute disaster. Would never recommend this place to anyone. Save your money and your peace of mind go anywhere else! They are so unprofessional that they are providing the hot water in buckets i mean why are you charging this much then..",1.0,2026-01-12 10:26:26,Google Places API,0.00020657879940699786,0.9997934699058533,NEGATIVE
486716fd-0f0e-450b-8a95-f65d35f11083,ChIJ8XJNQSHnDDkR60BZUyvH0_8,ChIJ8XJNQSHnDDkR60BZUyvH0_8,Vibe By The Lalit Traveller,I had the most horrible hotel experience at The Lalit Traveller Faridabad. I stayed in room number 332. There was no good ventilation in the room and moreover there was no hot water available at the hotel. I don’t know who gave them 4 stars. This hotel deserves no star at all. Pathetic experience from the reception too. I asked them to change my room and they replied we are full to the capacity. Someone should perform proper due diligence on this property and their star ratings.,1.0,2025-11-20 05:42:41,Google Places API,0.00044000562047585845,0.9995599389076233,NEGATIVE
fe3ff310-da3a-4e3b-a402-ea4e5c50b537,ChIJ8XJNQSHnDDkR60BZUyvH0_8,ChIJ8XJNQSHnDDkR60BZUyvH0_8,Vibe By The Lalit Traveller,Good hotel to stay in Faridabad. Location is appropriate to connect with Delhi and the Faridabad by pass road.. Staff is courteous. Rooms were designed in a weird way. Spacious but still felt like the congested ones. But well maintained and clean rooms.,4.0,2025-11-08 16:06:35,Google Places API,0.9993869066238403,0.000613033480476588,POSITIVE
4f58b942-78d9-4703-8a55-b71332171e01,ChIJ8XJNQSHnDDkR60BZUyvH0_8,ChIJ8XJNQSHnDDkR60BZUyvH0_8,Vibe By The Lalit Traveller,"I had one of the worst experiences with this hotel. My booking was confirmed well in advance (5–6 hours before arrival), yet upon reaching after flying 13 hours from overseas, the hotel flat out denied us entry. The reason? They claimed the rate at which we booked was lower than their current rate, so they refused to honor the confirmed reservation. The staff member Jaskaran was extremely rude and unhelpful, including the night manager he called who showed no professionalism or willingness to resolve the issue. Instead of respecting the booking, they simply turned us away. This is unacceptable behavior for any hotel. If they cannot honor confirmed bookings, they should not list them in the first place. Very disappointed and would never recommend this place to anyone. We are willing to share the booking confirmation if we are told that they cannot find reservation with such case.",1.0,2025-10-03 09:38:26,Google Places API,0.0006486265920102596,0.9993513226509094,NEGATIVE
a8370111-ed56-4571-a6df-bc40f9e9d36d,ChIJ8XJNQSHnDDkR60BZUyvH0_8,ChIJ8XJNQSHnDDkR60BZUyvH0_8,Vibe By The Lalit Traveller,"I recently stayed at your property from 7th November to 8th November 2025 .But I was deeply disappointed with the condition of my room and several aspects of the stay which fell far short of the standards I expected from your esteemed hotel. To provide some context, I had booked an executive room through MMT and selected your hotel based on positive reviews highlighting cleanliness and comfort. Unfortunately, upon arrival, the room number - 418 was in a state of disrepair that made the experience uncomfortable and unhygienic. Here are the key concerns I encountered: Cleanliness Issues: The room had visible dust accumulation on surfaces, including the headboard, nightstands, and window sills. The bathroom floor was sticky, and there were streaks on the mirrors that suggested inadequate cleaning prior to my arrival. The washroom pot was really very dirty. Additionally, used toiletries (e.g., a half-empty shampoo bottle) were left in the shower caddy, which was both unhygienic and off-putting. Maintenance Problems: Then I was shown three different rooms which all three has some issues like door handle half broken room no 332 had very dirty pot. I was initially given 418 then shown 332 and then finally alloted 206.All the three rooms had issues of hygiene and cleanliness. You must check today also I am sure they would be in same condition.Also, all this hustle wasted my 2 hours after check in. These issues not only affected my comfort but also led to a restless night and an overall negative impression of the hotel. I attempted to address the issues with the front desk on but had to settle with 206 room no because the frontdesk told this is the only last vacant room to offer and it was too late to look for any other hotel.",1.0,2025-11-09 01:15:06,Google Places API,0.00044294388499110937,0.9995570778846741,NEGATIVE
cc7a2d07-dad4-4d2e-91eb-d8b60b0d89be,ChIJkfmYCz_nDDkRl-e30Xfjyuw,ChIJkfmYCz_nDDkRl-e30Xfjyuw,Hotel Saffron Kiran,"We hosted our Wedding, Mehendi, and Haldi functions at Hotel Saffron Kiran, and we had also booked the entire hotel for our guests’ stay. Choosing this venue was truly one of the best decisions for our big day. A very special thanks to Dharam ji for coordinating everything so smoothly. From planning to execution, he was extremely supportive, patient, and always available. Managing multiple wedding functions along with guest accommodation is not easy, but he ensured everything was handled flawlessly. His calm approach and attention to detail made the entire experience stress-free for us and our families. The staff at Hotel Saffron Kiran deserves heartfelt appreciation for their amazing hospitality. They were polite, prompt, and always ready to assist, making sure our guests felt comfortable throughout their stay. The rooms were spacious and well-maintained, with a lovely front view of the metro. Cleanliness and overall maintenance of the hotel were very well managed. The food was absolutely amazing and one of the highlights of our celebrations. We received so many compliments from our guests about the taste and quality. Overall, Hotel Saffron Kiran gave us beautiful memories for our wedding celebrations. Highly recommend the hotel, Dharam ji, and the entire team for anyone planning wedding events along with guest stay. ✨",5.0,2026-02-11 08:11:00,Google Places API,0.9998406171798706,0.00015938171418383718,POSITIVE
46edd985-21d8-431d-88e4-9c64ab02924b,ChIJkfmYCz_nDDkRl-e30Xfjyuw,ChIJkfmYCz_nDDkRl-e30Xfjyuw,Hotel Saffron Kiran,"A simple and good hotel indeed. Nice to stay and the courtesy of services the well mannered staffs, good food quality etc is really commandble. Strict no to smoking is an extremely good practice, the calmness of the hotel is an added benefit. Cost wise also it's quite fine. Good road connectivity and metro and also mall is nearby so it's good from a lot of angle.",4.0,2025-12-23 23:52:49,Google Places API,0.9998260140419006,0.00017407446284778416,POSITIVE
285ca51f-5958-4335-9f3a-936aee97570a,ChIJkfmYCz_nDDkRl-e30Xfjyuw,ChIJkfmYCz_nDDkRl-e30Xfjyuw,Hotel Saffron Kiran,"Recently I stayed at this hotel and had a very bad experience. When I gave my ID proof, the staff literally threw my PAN card back and said it is not acceptable. The behaviour was very rude and disrespectful. Such behaviour with guests is not acceptable at all. Very disappointing service.",1.0,2026-03-08 12:51:30,Google Places API,0.00023258237342815846,0.9997674822807312,NEGATIVE
ec332b1e-e8f3-405c-a595-fff9da7d30fd,ChIJkfmYCz_nDDkRl-e30Xfjyuw,ChIJkfmYCz_nDDkRl-e30Xfjyuw,Hotel Saffron Kiran,"I had a very bad experience at this hotel. The staff was rude and completely unprofessional throughout my stay. At the time of checkout, their behaviour became even worse—they spoke very impolitely and treated me with no respect at all. Instead of assisting properly, they argued and made the whole process stressful. The service was poor from the start, and the staff’s attitude made it even more disappointing. No guest deserves to be talked to the way they spoke to me. Overall, it was an uncomfortable and unpleasant experience. I would never recommend this hotel to anyone.",1.0,2025-11-22 17:11:54,Google Places API,0.00030812036129646003,0.9996919631958008,NEGATIVE
bfa3ba6b-5e87-4628-b9c0-dda621418f79,ChIJkfmYCz_nDDkRl-e30Xfjyuw,ChIJkfmYCz_nDDkRl-e30Xfjyuw,Hotel Saffron Kiran,If you are young married couple than never ever book this hotel.The hotel staff will misbehave with you as they will assume that you are boyfriend girlfriend and wrongly claiming husband wife to stay in hotel Very unprofessional behaviour. I had a very bad experience with the receptionist Mr. Lalit throughout my stay. After having a pathetic check in experience Next day early morning we were going out for a walk instead of saying good morning the receptionist was asking for checkout formalities. He doesn’t stop here he reminded me 3/4 times for checkout before 11 am in the morning,1.0,2025-10-10 11:42:48,Google Places API,0.0019769894424825907,0.9980230331420898,NEGATIVE
5a6e76e0-0538-4087-8faf-5e977f61592b,ChIJPeq9RFDnDDkR3ThA8S-1P4Y,ChIJPeq9RFDnDDkR3ThA8S-1P4Y,Hotel Green Vegas,"I stay at this Hotel green wegs by the premium villa* , and I would like to share my experience in detail. From the moment I arrived, the staff made me feel welcomed with their warm and professional approach. The check-in process was smooth and quick, The room provided was spacious, clean, and well-maintained, with all the necessary amenities in place. The bed was comfortable, and the housekeeping staff ensured that the room was kept spotless throughout my stay. I also appreciated the attention to detail in the room décor, which created a relaxing atmosphere after a long day. Another highlight of my stay was the courteous and helpful attitude of the staff across all departments – reception, housekeeping, and restaurant. They were always ready to assist with a smile, which made my stay even more comfortable",5.0,2026-01-22 09:20:27,Google Places API,0.9997808337211609,0.00021917566482443362,POSITIVE
eb4f28e4-7a5a-4d5c-8cda-3f9929a7c886,ChIJPeq9RFDnDDkR3ThA8S-1P4Y,ChIJPeq9RFDnDDkR3ThA8S-1P4Y,Hotel Green Vegas,"Very Disappointing Stay – Poor Service & Facilities I booked this hotel for 4 people for 4 days, which included breakfast and dinner, but the overall experience was extremely disappointing. On arrival, we were given a room where the flush was not working. Despite reporting it immediately, it was only fixed on the second day, causing unnecessary inconvenience. One blanket was missing on a double bed, and even after informing the staff, it was not arranged promptly. The TV in the room was broken and unusable throughout the stay. The biggest issue was with the food service. The food timing was clearly mentioned as 8:30 AM onwards, but breakfast was not served at all yesterday. Today, we were told breakfast would be served, yet no food was provided even till 9:00 AM. Since we had training at 9:30 AM, we were forced to skip breakfast completely, which is unacceptable when meals are part of the package. Additionally, the quantity and quality of dinner served yesterday were below standard and not worth what we paid. Overall, this hotel lacks basic management, hospitality, and accountability. I would not recommend this place to anyone, especially families or professionals who depend on timely service. Staff was found having dinner at 8:30pm but despite asking for dinner multiple times we only got ours after 10:30pm! Highly disappointed!",1.0,2026-01-09 12:41:45,Google Places API,0.0002365179534535855,0.9997634291648865,NEGATIVE
295f3146-ac3a-40ff-995e-64e60fae8a28,ChIJPeq9RFDnDDkR3ThA8S-1P4Y,ChIJPeq9RFDnDDkR3ThA8S-1P4Y,Hotel Green Vegas,"I had a pleasant stay at the hotel. The room was clean, comfortable, and well-maintained. The staff were polite and helpful throughout my stay. The location was convenient, and overall it was a relaxing experience. I would definitely consider staying here again Hotel Manager name Gopal",5.0,2026-02-07 08:30:20,Google Places API,0.9998242259025574,0.00017576968821231276,POSITIVE
